name,visits,lat,lon,zipcode
"Walmart Neighborhood Market / 1018 N Cleveland St, Enid, OK, United States",884601,36.40654717,-97.90962705,73701
"Aldi / 935 NW Sheridan Rd, Lawton, OK, United States",201151,34.61944238,-98.421045,73505
"Walmart Neighborhood Market / 3745 SW Lee Blvd, Lawton, OK, United States",781027,34.59573612,-98.43871271,73505
"Aldi / 510 N Commerce St, Ardmore, OK, United States",317541,34.18080669,-97.14208164,73451
"Sprouts Farmers Market / 12100 S Pennsylvania Ave, Oklahoma City, OK, United States",309230,35.34706868,-97.546505,73170
"Walmart Neighborhood Market / 2900 SW 134th St, Oklahoma City, OK, United States",398248,35.3329746,-97.56620064,73170
"Sprouts Farmers Market / 12200 N MacArthur Blvd, #C, Oklahoma City, OK, United States",435721,35.59327687,-97.61938364,73162
"Walmart Neighborhood Market / 11101 N Rockwell Ave, Oklahoma City, OK, United States",542775,35.58245965,-97.63999012,73162
"Aldi / 601 SW 19th St, Moore, OK, United States",174638,35.32032641,-97.49610296,73160
"Walmart Neighborhood Market / 640 SE 4th St, Moore, OK, United States",722691,35.33311455,-97.4781425,73160
"Walmart Neighborhood Market / 13503 S Santa Fe Ave, Oklahoma City, OK, United States",537560,35.33291605,-97.51301384,73160
"WinCo Foods / 755 SW 19th St, Moore, OK, United States",631968,35.3212333,-97.50161376,73160
"Walmart Neighborhood Market / 1500 SW 59th St, Oklahoma City, OK, United States",731667,35.40551632,-97.54540095,73139
"Walmart Neighborhood Market / 911 SW 104th St, Oklahoma City, OK, United States",592048,35.36438691,-97.53129751,73139
"Walmart Neighborhood Market / 4900 S Sooner Rd, Del City, OK, United States",665386,35.41504047,-97.42190532,73135
"Aldi / 13301 N Penn Ave, Oklahoma City, OK, United States",173659,35.60524952,-97.55052099,73134
"Aldi / 6965 NW Expressway, Oklahoma City, OK, United States",55952,35.5589929,-97.63713549,73132
"Walmart Neighborhood Market / 6437 N MacArthur Blvd, Warr Acres, OK, United States",735021,35.53802183,-97.62107231,73132
"Aldi / 2150 SW 59th St, Oklahoma City, OK, United States",211338,35.40566681,-97.55069887,73119
"Trader Joe's / 6409 Avondale Dr, Nichols Hills, OK, United States",693812,35.53764043,-97.53105889,73118
"Whole Foods Market / 6001 N Western Ave, Oklahoma City, OK, United States",881116,35.53413802,-97.5305123,73118
"Sprouts Farmers Market / 6410 N May Ave, Oklahoma City, OK, United States",384697,35.53749793,-97.56462402,73116
"Walmart Neighborhood Market / 9320 N Pennsylvania Pl, The Village, OK, United States",695041,35.56503338,-97.54754534,73116
"Aldi / 4805 N. May Ave., Oklahoma City, OK, United States",206089,35.51992209,-97.56631508,73112
"WinCo Foods / 3535 Nw 39th Street, Oklahoma City, OK, United States",923598,35.51246594,-97.57984704,73112
"Aldi / 601 S Air Depot Blvd, Midwest City, OK, United States",166883,35.4598274,-97.40689602,73110
"Walmart Neighborhood Market / 7520 E Reno Ave, Midwest City, OK, United States",514013,35.4625844,-97.38961691,73110
"WinCo Foods / 7601 E Reno Ave., Midwest City, OK, United States",765310,35.46508163,-97.39168779,73110
"Walmart Neighborhood Market / 4420 S Western Ave, Oklahoma City, OK, United States",940758,35.421428,-97.52793539,73109
"Walmart Neighborhood Market / 2217 NW 23rd St, Oklahoma City, OK, United States",670835,35.49459043,-97.55058854,73106
"Aldi / 935 N Cemetery Rd, Oklahoma City, OK, United States",270050,35.47822066,-97.76094259,73099
"Sprouts Farmers Market / 1105 Garth Brooks Blvd, Yukon, OK, United States",279063,35.49170423,-97.75836679,73099
"Walmart Neighborhood Market / 1001 E Main St, Yukon, OK, United States",503178,35.50908483,-97.72564896,73099
"Aldi / 2440 W Main St, Norman, OK, United States",176389,35.2174824,-97.47872063,73072
"Walmart Neighborhood Market / Steamboat Way, Norman, Oklahoma, United States",616178,35.19325036,-97.42224206,73071
"Sprouts Farmers Market / 559 W Main St, Norman, OK, United States",414289,35.21897396,-97.45100059,73069
"Walmart Neighborhood Market / 3571 W Rock Creek Rd, Norman, OK, United States",648261,35.24837302,-97.49327358,73069
"Aldi / 3101 Classen Blvd, Norman, OK, United States",140930,35.180606,-97.4159301,73068
"Aldi / 2318 S. 4th St, Chickasha, OK, United States",137965,35.02650562,-97.93666624,73018
"Walmart Neighborhood Market / 1101 NW 164th St, Oklahoma City, OK, United States",660816,35.63966899,-97.53258723,73012
"Aldi / 6010 NW 23rd St, Oklahoma City, OK, United States",161730,35.492662,-97.62268076,73008
"Aldi / 1001 W Edmond Rd, Edmond, OK, United States",257966,35.6536441,-97.49762452,73003
"Sprouts Farmers Market / 24 E 2nd St, Edmond, OK, United States",450343,35.6523655,-97.48047975,73003
"Walmart Neighborhood Market / 1301 E 2nd St, Edmond, OK, United States",572438,35.65404251,-97.46345246,73003
"Aldi / 2309 Fayetteville Rd., Van Buren, AR, United States",146118,35.47163951,-94.35743991,72956
"Aldi / 2201 South Zero Street, Fort Smith, AR, United States",203834,35.32845,-94.41148,72908
"Walmart Neighborhood Market / 8600 Hwy 71S, Fort Smith, AR, United States",671775,35.30339898,-94.39446703,72908
"Aldi / 8400 Phoenix Ave, Fort Smith, AR, United States",194948,35.34509896,-94.338855,72903
"Walmart Neighborhood Market / 4900 Rogers Ave, Fort Smith, AR, United States",667440,35.36405936,-94.37875873,72903
"Kroger / 1009 W Main St, Russellville, AR, United States",724319,35.27954417,-93.14360135,72801
"Walmart Neighborhood Market / 2109 W Main St, Russellville, AR, United States",840465,35.28262893,-93.15351016,72801
"Aldi / 2009 S Thompson St, Springdale, AR, United States",223566,36.16558142,-94.14241271,72764
"Walmart Neighborhood Market / 3553 E Robinson Ave, Springdale, AR, United States",832271,36.16412564,-94.09166884,72764
"Walmart Neighborhood Market / 1375 Market Square Drive, Springdale, Arkansas, United States",414034,36.17337557,-94.16254277,72764
"Walmart Neighborhood Market / Don Tyson Parkway, Springdale, Arkansas, United States",541270,36.1528349,-94.18536673,72762
"Aldi / 2802 Highway 412 E, Siloam Springs, AR, United States",148169,36.18006786,-94.5131911,72761
"Walmart Neighborhood Market / 935 S Holly St, Siloam Springs, AR, United States",732615,36.17521078,-94.55752509,72761
"The Fresh Market / 2203 S Promenade Blvd, Ste 12100, Rogers, AR, United States",380231,36.30465087,-94.17662834,72758
"Walmart Neighborhood Market / 5000 Pauline Whitaker Pkwy, Rogers, AR, United States",622092,36.29557834,-94.18589568,72758
"Aldi / 1316 W Walnut St, Rogers, AR, United States",232536,36.33312225,-94.13589882,72756
"Walmart Neighborhood Market / Wal-Mart CMI & CMI Annex, Rogers, Arkansas, United States",648699,36.33246245,-94.12661691,72756
"Walmart Neighborhood Market / 1819 S 8th St, Rogers, AR, United States",548694,36.31325803,-94.12428672,72756
"Walmart Neighborhood Market / 240 Slack St, Pea Ridge, AR, United States",684949,36.44329133,-94.11917821,72751
"Aldi / 3214 W Martin Luther King Blvd, Fayetteville, AR, United States",209555,36.05128594,-94.20664086,72730
"Walmart Neighborhood Market / 367 W Main St, Farmington, AR, United States",649066,36.03674951,-94.25621982,72730
"Walmart Neighborhood Market / 3475 Black Forest Dr, Fayetteville, AR, United States",639379,36.07635326,-94.21014977,72730
"Walmart Neighborhood Market / 1800 E Centerton Blvd, Centerton, AR, United States",775216,36.35888555,-94.2530706,72719
"Walmart Neighborhood Market / 906 SW Regional Airport Blvd, Bentonville, AR, United States",696199,36.33686211,-94.22400376,72713
"Aldi / 1006 SW 14th St., Bentonville, AR, United States",231852,36.35766449,-94.22391481,72712
"Walmart Neighborhood Market / 1703 E Central Ave, Bentonville, AR, United States",553352,36.37230658,-94.18896878,72712
"Walmart Neighborhood Market / 3510 SE 14th St, Bentonville, AR, United States",538204,36.35429435,-94.17103569,72712
"Walmart Neighborhood Market / 1400 N Walton Blvd, Bentonville, AR, United States",490198,36.38912763,-94.21935536,72712
"Walmart Neighborhood Market / 205 N Main St, Bentonville, AR, United States",198944,36.37367557,-94.20917909,72712
"Walmart Neighborhood Market / 660 W Martin Luther King Blvd, Fayetteville, AR, United States",783941,36.05757283,-94.16858316,72701
"Walmart Neighborhood Market / 2690 E Citizens Dr, Fayetteville, AR, United States",766521,36.08954539,-94.12304771,72701
"Whole Foods Market / 3425 N College Ave,, Fayetteville, AR, United States",719297,36.11361429,-94.1465302,72701
"Aldi / 1109 Hwy 62 65 N, Harrison, AR, United States",249744,36.25911525,-93.12541444,72601
"Kroger / 303 S Saint Louis St, Batesville, AR, United States",545238,35.7761008,-91.63967414,72501
"Aldi / 2810 W Kings Hwy, Paragould, AR, United States",132516,36.05944532,-90.52449774,72450
"Walmart Neighborhood Market / 2600 Linwood Drive, Paragould, AR, United States",681986,36.03017193,-90.52303074,72450
"Aldi / 2610 S Caraway Rd, Jonesboro, AR, United States",247947,35.8132299,-90.67743113,72401
"Kroger / 1725 S Caraway Rd, Jonesboro, AR, United States",1587194,35.82387334,-90.68020459,72401
"Walmart Neighborhood Market / 2811 Creek Dr, Jonesboro, AR, United States",640572,35.82544674,-90.67142774,72401
"Walmart Neighborhood Market / 3319 Harrisburg Rd, Jonesboro, AR, United States",538625,35.80287891,-90.69883095,72401
"Walmart Neighborhood Market / 2100 State Highway 77, Marion, AR, United States",820690,35.19793994,-90.18262214,72364
"Kroger / 400 W Moultrie Dr, Blytheville, AR, United States",507569,35.93716884,-89.9069201,72315
"Kroger / 300 W. Service Rd, West Memphis, AR, United States",898411,35.16780653,-90.19161129,72301
"Kroger / 10300 N Rodney Parham Rd, Little Rock, AR, United States",602651,34.76831213,-92.38799973,72227
"Kroger / 14000 Cantrell Rd, Little Rock, AR, United States",1118415,34.80400612,-92.42863881,72212
"The Fresh Market / 11525 Cantrell Rd, Little Rock, AR, United States",346726,34.79234727,-92.40042511,72212
"Kroger / 16105 Chenal Pkwy, B, Little Rock, AR, United States",1437108,34.75616583,-92.44905299,72211
"Trader Joe's / 11500 Financial Centre Pky, Little Rock, AR, United States",824742,34.74830253,-92.40163657,72211
"Whole Foods Market / 501 S Bowman Rd, Little Rock, AR, United States",601389,34.75035286,-92.40561638,72211
"Kroger / 8824 Geyer Springs Rd, Little Rock, AR, United States",707741,34.67002559,-92.34590897,72209
"Kroger / 1900 N Polk St, Little Rock, AR, United States",1266903,34.769541,-92.33520462,72207
"Kroger / 8415 W Markham St, Little Rock, AR, United States",671156,34.75187887,-92.3682537,72205
"Kroger / 614 Beechwood St, Little Rock, AR, United States",612570,34.75675534,-92.32487213,72205
"Kroger / 6420 Colonel Glenn Rd, Little Rock, AR, United States",645641,34.71939358,-92.3473251,72204
"Kroger / 1100 E Roosevelt Rd, Little Rock, AR, United States",300559,34.72491454,-92.26095776,72202
"Food Giant / 102 E. 22nd St., Stuttgart, AR, United States",92316,34.47853394,-91.55222999,72160
"Food Giant / 815 N. Rock Street, Sheridan, AR, United States",43725,34.3152954,-92.3981024,72150
"Walmart Neighborhood Market / 1330 W Beebe Capps Expy, Searcy, AR, United States",1100046,35.24579021,-91.75027441,72143
"Kroger / 6929 John F Kennedy Blvd, North Little Rock, AR, United States",1307330,34.81948843,-92.23873771,72120
"Walmart Neighborhood Market / 8801 Highway 107, Sherwood, AR, United States",533003,34.83526154,-92.23313611,72120
"Kroger / 2509 Mccain Blvd, North Little Rock, AR, United States",1023932,34.79789665,-92.23578311,72116
"Kroger / 4401 Camp Robinson Rd, North Little Rock, AR, United States",453422,34.79500633,-92.27295878,72116
"Kroger / 110 Commons Dr, Maumelle, AR, United States",1093222,34.84783668,-92.40847696,72113
"Kroger / 103 Gregory Pl, Jacksonville, AR, United States",641308,34.87910578,-92.11017535,72076
"Walmart Neighborhood Market / 75 S Broadview, Greenbrier, AR, United States",581651,35.22583448,-92.38937449,72058
"Piggly Wiggly / 102 E 2nd St, De Witt, AR, United States",206762,34.29248818,-91.33453635,72042
"Kroger / 855 Salem Rd, Conway, AR, United States",1487499,35.08927034,-92.47265802,72034
"Walmart Neighborhood Market / 2550 Prince St, Conway, AR, United States",570099,35.09467025,-92.46301467,72034
"Kroger / 101 Oak St, Conway, AR, United States",697692,35.09039007,-92.42845926,72032
"Food Giant / 416 Madison St, Clarendon, AR, United States",94671,34.69290392,-91.3099452,72029
"Kroger / 1295 W Main St, Cabot, AR, United States",808153,34.97519407,-92.02884332,72023
"Walmart Neighborhood Market / 1203 S Pine St, Cabot, AR, United States",773367,34.95338219,-92.00702691,72023
"Kroger / 20820 Interstate 30 N, Benton, AR, United States",1704328,34.61063792,-92.53075982,72022
"Kroger / 1410 Military Rd, Benton, AR, United States",826395,34.57806928,-92.57766822,72015
"Brookshire's / 2750 Pine St #5, Arkadelphia, AR, United States",370704,34.12217259,-93.08459696,71923
"Kroger / 4407 Central Ave, Hot Springs, AR, United States",1185132,34.45031975,-93.07444066,71913
"Walmart Neighborhood Market / 1640 Airport Rd, Hot Springs, AR, United States",767208,34.46857664,-93.14137125,71913
"Brookshire's / 4545 N State Hwy 7, Hot Springs, AR, United States",106130,34.6551046,-93.0582066,71909
"Kroger / 215 Airport Rd, Hot Springs, AR, United States",576907,34.48826852,-93.08717884,71901
"Kroger / 3341 Central Ave, Hot Springs, AR, United States",408239,34.47387537,-93.0591871,71901
"Walmart Neighborhood Market / 1544 Malvern Ave, Hot Springs, AR, United States",612424,34.49433248,-93.03999428,71901
"Brookshire's / 1310 S Constitution Ave, Ashdown, AR, United States",205107,33.6589716,-94.11584681,71822
"Piggly Wiggly / 1704 East 3rd Street, Hope, AR, United States",85389,33.6690204,-93.5712257,71801
"Brookshire's / 1623 E Main St, Magnolia, AR, United States",283618,33.26297371,-93.218732,71753
"Food Giant / 920 W. 4th Street, Fordyce, AR, United States",74794,33.8134773,-92.4221451,71742
"Brookshire's / 220 S West Ave, El Dorado, AR, United States",415352,33.21058995,-92.66623725,71730
"Brookshire's / 2202 N West Ave, El Dorado, AR, United States",361658,33.23422459,-92.66614514,71730
"Brookshire's / 1345 US 278, Camden, AR, United States",256428,33.57562861,-92.85330829,71701
"Piggly Wiggly / 1307 N Lincoln Ave, Star City, AR, United States",262374,33.95653087,-91.84122785,71667
"Food Giant / 345 S. Main St., Monticello, AR, United States",194500,33.6244744,-91.7909735,71655
"Piggly Wiggly / 358 S US-65, Dumas, AR, United States",152336,33.88384018,-91.48446634,71639
"Brookshire's / 1600 Dr. Martin Luther King Jr. Dr, Crossett, AR, United States",246242,33.11664565,-91.96006615,71635
"Brookshire's / 8503 Dollarway Rd, White Hall, AR, United States",292976,34.27683193,-92.09103022,71602
"Piggly Wiggly / 16229 Highway 1, Simmesport, LA, United States",70214,30.98851307,-91.82301968,71369
"Walmart Neighborhood Market / 2750 Highway 28 E, Pineville, LA, United States",702566,31.33181236,-92.40546066,71360
"Albertsons / 2265 S Macarthur Dr, Alexandria, LA, United States",884109,31.27423589,-92.46331342,71301
"Kroger / 1400 MacArthur Dr, Alexandria, LA, United States",1369660,31.2825223,-92.47657975,71301
"Walmart Neighborhood Market / 812 Belleau Wood Blvd, Alexandria, LA, United States",824152,31.27081768,-92.48720121,71301
"Walmart Neighborhood Market / 2400 Cypress St, West Monroe, LA, United States",680548,32.51959506,-92.14449422,71291
"Walmart Neighborhood Market / 5251 Cypress St, West Monroe, LA, United States",581592,32.5150025,-92.18943972,71291
"Walmart Neighborhood Market / 321 W California Ave, Ruston, LA, United States",865393,32.52273961,-92.64285775,71270
"Walmart Neighborhood Market / 4430 Desiard St, Monroe, LA, United States",564755,32.5250137,-92.06777405,71203
"Walmart Neighborhood Market / 1840 McKeen Pl, Monroe, LA, United States",737947,32.52702778,-92.1137184,71201
"Kroger / 9155 Mansfield Rd, Shreveport, LA, United States",747306,32.40384116,-93.80078645,71118
"Walmart Neighborhood Market / 412 Bert Kouns Industrial Loop, Shreveport, LA, United States",750319,32.39965969,-93.76504597,71118
"Kroger / 1050 George Dement Dr., Bossier City, LA, United States",1506321,32.55040358,-93.70662685,71111
"Walmart Neighborhood Market / 5700 Shed Rd, Bossier City, LA, United States",673542,32.55971809,-93.64819451,71111
"Piggly Wiggly / 3723 Lakeshore Drive, Shreveport, LA, United States",44862,32.4920909,-93.7983666,71108
"Kroger / 9484 Ellerbe Rd Suite 100, Shreveport, LA, United States",2064279,32.39372746,-93.72912634,71106
"Albertsons / 105 E Southfield Rd, Shreveport, LA, United States",539162,32.45530538,-93.70937813,71105
"Kroger / 6652 Youree Dr, Shreveport, LA, United States",1178762,32.44469325,-93.72200448,71105
"Kroger / 4100 Barksdale Blvd, Bossier City, LA, United States",478602,32.47745421,-93.67774215,71105
"Walmart Neighborhood Market / 4000 Barksdale Blvd, Bossier City, LA, United States",762403,32.47944974,-93.67920729,71105
"Whole Foods Market / 1380 E 70th St,, Shreveport, LA, United States",564582,32.44409153,-93.72690942,71105
"Piggly Wiggly / 501 S Main St, Springhill, LA, United States",159992,32.99701828,-93.4599004,71075
"Piggly Wiggly / 302 W Mary Lee St, Plain Dealing, LA, United States",57558,32.90677356,-93.70301641,71064
